Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
8877,15.375,-7.625,-3.3125,-0.0078125,-0.09521484,1.020508,0.02929688,0.2299805,-0.418457
8879,16.375,-8.125,-2.375,0,-0.06787109,1.012695,0.01416016,0.2202148,-0.4160156
8880,17.75,-8.4375,-1.5625,0.01904297,-0.06787109,1.02832,0.01416016,0.2202148,-0.4160156
8882,18.5,-9.375,-0.6875,0.01513672,-0.08349609,1.02832,0.01416016,0.2202148,-0.4160156
8883,17.1875,-9.0625,0.125,0.007324219,-0.07958984,1.005371,0.01660156,0.2128906,-0.4233398
8885,14.5,-8.375,0.375,0.02294922,-0.08740234,1.005371,0.01660156,0.2128906,-0.4233398
8886,12.125,-7.5,0.8125,0.01904297,-0.09130859,1.012695,0.01660156,0.2128906,-0.4233398
8888,10.875,-6.5,1.8125,0.01904297,-0.07958984,1.032227,0.01660156,0.2128906,-0.4233398
8889,9.875,-5.9375,3.25,0.01904297,-0.09521484,1.012695,0.02148438,0.2250977,-0.4311523
8891,9.25,-5.1875,4.4375,-0.0078125,-0.07177734,1.020508,0.02148438,0.2250977,-0.4311523
8892,8.75,-4.9375,6.1875,0.007324219,-0.09130859,1.009277,0.02148438,0.2250977,-0.4311523
8894,8,-4.4375,8.5625,0,-0.07568359,1.001465,0.02148438,0.2177734,-0.4311523
8895,7.4375,-3.875,10.5,0.003417969,-0.09912109,1.036133,0.02148438,0.2177734,-0.4311523
8897,6.5,-4,12.25,0.007324219,-0.08740234,1.016602,0.02148438,0.2177734,-0.4311523
8898,5.875,-4.8125,14.5,0.03515625,-0.06396484,1.02832,0.01660156,0.2202148,-0.4360352
8900,5.9375,-6.125,16.6875,0.03515625,-0.07177734,1.020508,0.01660156,0.2202148,-0.4360352
8901,6.125,-7.375,18.6875,0.02294922,-0.08740234,1.016602,0.01660156,0.2202148,-0.4360352
8903,6.125,-8.625,20.5,0.0390625,-0.08349609,0.9897461,0.01660156,0.2202148,-0.4360352
8904,5.75,-10.125,23.8125,0.046875,-0.1298828,1.001465,0.02441406,0.2250977,-0.4287109
8906,7.25,-10.3125,27,0.02294922,-0.1147461,1.02832,0.02441406,0.2250977,-0.4287109
8907,8.0625,-8.9375,28.3125,0.003417969,-0.07177734,1.062988,0.02441406,0.2250977,-0.4287109
8909,8.3125,-8.0625,30.8125,0.01513672,-0.07568359,1.047852,0.01904297,0.2177734,-0.4384766
8910,5.125,-8.375,33.875,0.0546875,-0.1259766,1.02832,0.01904297,0.2177734,-0.4384766
8912,3.25,-6.5625,37.125,0.04296875,-0.1337891,1.020508,0.01904297,0.2177734,-0.4384766
8913,1.25,-5.75,41.3125,0.01904297,-0.09912109,1.05127,0.01904297,0.2177734,-0.4384766
8915,1.75,-4.625,45.625,0.007324219,-0.08740234,1.02832,0.01904297,0.2177734,-0.4384766
8916,1.875,-3.1875,50.375,-0.01220703,-0.1108398,1.040039,0.01904297,0.2177734,-0.4384766
8918,0.4375,-2.25,56.3125,0.02294922,-0.1337891,1.012695,0.01904297,0.2177734,-0.4384766
8919,-1.8125,-0.125,61.75,0.01513672,-0.1108398,1.055176,0.02929688,0.2202148,-0.4311523
8921,-2.75,1.3125,66.875,0.01123047,-0.07568359,1.043945,0.02929688,0.2202148,-0.4311523
8922,-4.4375,2.25,72.1875,0.01123047,-0.07177734,1.047852,0.02929688,0.2202148,-0.4311523
8924,-6.1875,2.0625,76.3125,0.01904297,-0.09130859,1.009277,0.03173828,0.215332,-0.4311523
8925,-5.375,3.5,80.3125,0,-0.05615234,1.032227,0.03173828,0.215332,-0.4311523
8927,-4.1875,2.6875,84.3125,0.0390625,-0.1108398,0.9897461,0.03173828,0.215332,-0.4311523
8928,-3.0625,2.375,87.875,0.01904297,-0.08349609,1.001465,0.03173828,0.215332,-0.4311523
8930,-2.9375,-0.375,94.125,0.0546875,-0.1337891,0.9936523,0.03417969,0.2177734,-0.4287109
8931,-1.3125,-2.9375,99.5,0.03076172,-0.1030273,0.9936523,0.03417969,0.2177734,-0.4287109
8933,-0.875,-4,104.25,0.01904297,-0.1376953,0.9858398,0.03417969,0.2177734,-0.4287109
8934,1.1875,-6.6875,110.25,0.05078125,-0.1225586,0.9936523,0.03173828,0.2226563,-0.4130859
8936,4.375,-9.3125,115.875,0.0625,-0.1225586,1.020508,0.03173828,0.2226563,-0.4130859
8937,6.4375,-11.375,120.75,0.04296875,-0.1259766,1.020508,0.03173828,0.2226563,-0.4130859
8939,8.375,-11.8125,124.75,0.03515625,-0.1069336,1.016602,0.04443359,0.2128906,-0.4233398
8940,11.75,-12.6875,128.3125,0.02294922,-0.1259766,1.012695,0.04443359,0.2128906,-0.4233398
8942,16.375,-14.1875,131.375,0.03076172,-0.1259766,1.020508,0.04443359,0.2128906,-0.4233398
8943,21.0625,-15.3125,134.6875,0.05859375,-0.1259766,1.032227,0.04443359,0.2128906,-0.4233398
8945,26,-18.1875,135.4375,0.09814453,-0.1225586,0.9936523,0.0546875,0.215332,-0.4335938
8946,26.875,-21.125,134.8125,0.1416016,-0.1186523,0.9858398,0.0546875,0.215332,-0.4335938
8948,25.875,-23.9375,135.0625,0.1098633,-0.1225586,0.9858398,0.0546875,0.215332,-0.4335938
8949,22.5,-24.75,136.0625,0.1020508,-0.1147461,1.020508,0.05224609,0.2104492,-0.4287109
8951,22.5625,-24.8125,137.375,0.1020508,-0.1147461,1.043945,0.05224609,0.2104492,-0.4287109
8952,27.75,-23,140.0625,0.0625,-0.1069336,1.078613,0.05224609,0.2104492,-0.4287109
8954,31.375,-28.125,140.6875,0.1137695,-0.1186523,0.9472656,0.05224609,0.2104492,-0.4287109
8955,30.8125,-29.8125,140.6875,0.1098633,-0.06396484,1.012695,0.05224609,0.2104492,-0.4287109
8957,28.9375,-30.8125,140.8125,0.09033203,-0.05615234,0.9975586,0.05224609,0.2104492,-0.4287109
8958,27.0625,-30.5,140.0625,0.1298828,-0.06396484,1.016602,0.05224609,0.2104492,-0.4287109
8960,23.625,-29.5,138.3125,0.1259766,-0.07568359,1.012695,0.07519531,0.2080078,-0.4257813
8962,18.9375,-27.4375,137.4375,0.1298828,-0.08740234,1.005371,0.07519531,0.2080078,-0.4257813
8964,15.0625,-24.75,137.1875,0.1020508,-0.1069336,1.005371,0.07519531,0.2080078,-0.4257813
8965,13.625,-23.5625,138.625,0.09423828,-0.09130859,0.9858398,0.06982422,0.2026367,-0.4414063
8967,12.5625,-23.0625,138.9375,0.08251953,-0.08349609,1.020508,0.06982422,0.2026367,-0.4414063
8968,10.4375,-22.375,139.1875,0.1137695,-0.1225586,1.001465,0.06982422,0.2026367,-0.4414063
8970,6.875,-20.6875,139.3125,0.09033203,-0.09912109,1.005371,0.06982422,0.2026367,-0.4414063
8971,0.9375,-17.3125,139.4375,0.08251953,-0.08740234,0.9858398,0.06982422,0.2050781,-0.4384766
8973,-5,-13,139.125,0.09423828,-0.06396484,0.9707031,0.06982422,0.2050781,-0.4384766
8974,-11.1875,-7.75,138,0.07470703,-0.04443359,0.9628906,0.06982422,0.2050781,-0.4384766
8976,-16.625,-3.0625,137.6875,0.03515625,-0.03271484,0.9707031,0.06982422,0.1928711,-0.4335938
8977,-22.375,2.25,139.9375,-0.02001953,-0.03271484,0.9897461,0.06982422,0.1928711,-0.4335938
8979,-25.5625,5.3125,143.5625,-0.05126953,-0.02880859,0.9780273,0.06982422,0.1928711,-0.4335938
8980,-29.4375,8.5625,148.1875,-0.06738281,-0.01708984,1.020508,0.06982422,0.1928711,-0.4335938
8982,-33.5625,11.0625,152.4375,-0.07128906,-0.04052734,1.001465,0.06982422,0.1928711,-0.4335938
8983,-37.6875,12.6875,156.6875,-0.08691406,-0.02880859,0.9936523,0.06982422,0.1928711,-0.4335938
8985,-40.75,13.75,161.4375,-0.05126953,-0.05224609,1.005371,0.06982422,0.1928711,-0.4335938
8986,-43.5,14.6875,165.375,-0.05566406,-0.08349609,0.9741211,0.1030273,0.2050781,-0.4335938
8988,-46.9375,16.5,168.4375,-0.03173828,-0.06787109,1.009277,0.1030273,0.2050781,-0.4335938
8989,-51.1875,18.75,171,-0.02783203,-0.08349609,1.012695,0.1030273,0.2050781,-0.4335938
8991,-56.8125,22.1875,172.125,-0.0078125,-0.06787109,1.009277,0.1083984,0.1953125,-0.4360352
8992,-60.5625,24.75,171.6875,0.02294922,-0.07568359,0.9975586,0.1083984,0.1953125,-0.4360352
8994,-63.1875,25.75,169.9375,0.03076172,-0.05615234,0.9858398,0.1083984,0.1953125,-0.4360352
8995,-67.0625,27.25,166.25,0.046875,-0.05615234,0.9741211,0.1083984,0.1953125,-0.4360352
8997,-71.1875,27.625,162.25,0.04296875,-0.07568359,0.9511719,0.1210938,0.2104492,-0.4208984
8998,-75.1875,26.9375,158.8125,0.0703125,-0.1147461,0.9589844,0.1210938,0.2104492,-0.4208984
9000,-78.9375,25.125,156.125,0.08251953,-0.1376953,0.9819336,0.1210938,0.2104492,-0.4208984
9001,-81.8125,22.0625,154.25,0.105957,-0.1689453,0.9897461,0.1386719,0.2080078,-0.4287109
9003,-83.5625,18.875,152.3125,0.09033203,-0.1806641,0.9550781,0.1386719,0.2080078,-0.4287109
9004,-83.9375,12.75,151.375,0.1220703,-0.2236328,0.9550781,0.1386719,0.2080078,-0.4287109
9006,-82.125,5.4375,150.875,0.1181641,-0.2314453,0.9550781,0.144043,0.2128906,-0.4130859
9007,-78.0625,-2.375,152.0625,0.09814453,-0.2119141,0.9628906,0.144043,0.2128906,-0.4130859
9009,-72.75,-8.3125,154.875,0.03515625,-0.1923828,0.9897461,0.144043,0.2128906,-0.4130859
9010,-68.0625,-11.125,158.0625,-0.01220703,-0.1689453,1.005371,0.144043,0.2128906,-0.4130859
9012,-67.25,-9.375,163,-0.03564453,-0.1337891,1.02832,0.1513672,0.2202148,-0.4033203
9013,-70.1875,-4.375,169.5625,-0.07519531,-0.1767578,1.009277,0.1513672,0.2202148,-0.4033203
9015,-74.75,-0.25,177.875,-0.09082031,-0.1533203,1.020508,0.1513672,0.2202148,-0.4033203
9016,-79.6875,2.9375,187.75,-0.1186523,-0.1494141,0.9936523,0.1640625,0.2226563,-0.4160156
9018,-83,3.875,197.625,-0.1342773,-0.1572266,1.005371,0.1640625,0.2226563,-0.4160156
9019,-86.5,4.3125,205.75,-0.1225586,-0.1533203,1.040039,0.1640625,0.2226563,-0.4160156
9021,-90.4375,4.4375,211.1875,-0.1225586,-0.1376953,1.009277,0.1640625,0.2226563,-0.4160156
9022,-94.5,4.9375,216.5,-0.1386719,-0.1611328,1.012695,0.1640625,0.2226563,-0.4160156
9024,-98.375,4.0625,220.5,-0.1108398,-0.1767578,1.016602,0.1640625,0.2226563,-0.4160156
9025,-103,3.3125,222.4375,-0.09912109,-0.1806641,0.9819336,0.1640625,0.2226563,-0.4160156
9027,-108.1875,2,221.4375,-0.05957031,-0.1806641,1.001465,0.1767578,0.2226563,-0.3955078
9028,-113.125,-0.125,218.5625,-0.05566406,-0.1767578,1.001465,0.1767578,0.2226563,-0.3955078
9030,-117.5,-3,216.6875,-0.03564453,-0.1962891,0.9858398,0.1767578,0.2226563,-0.3955078
9031,-121.8125,-5.75,215.1875,-0.04736328,-0.2041016,0.9858398,0.1894531,0.2177734,-0.3881836
9033,-121.75,-9.125,213.8125,-0.04736328,-0.2197266,0.9858398,0.1894531,0.2177734,-0.3881836
9034,-117.3125,-15.5,212.9375,-0.02783203,-0.2392578,0.9433594,0.1894531,0.2177734,-0.3881836
9036,-111.0625,-23.0625,210.4375,-0.02392578,-0.2470703,0.9707031,0.1894531,0.2177734,-0.3881836
9037,-103.0625,-32.5,207.125,0.003417969,-0.2783203,0.9321289,0.2099609,0.2226563,-0.3754883
9039,-93.3125,-38.6875,202.8125,0.01123047,-0.2783203,0.9394531,0.2099609,0.2226563,-0.3754883
9040,-84.25,-44.0625,196.875,0.01123047,-0.2861328,0.9472656,0.2099609,0.2226563,-0.3754883
9042,-76,-50.4375,190.0625,0.01513672,-0.3012695,0.9243164,0.2177734,0.2250977,-0.3754883
9043,-67.25,-55.5625,182.875,0.003417969,-0.3051758,0.9511719,0.2177734,0.2250977,-0.3754883
9045,-57.25,-58.9375,176.0625,-0.00390625,-0.293457,0.9589844,0.2177734,0.2250977,-0.3754883
9046,-46.4375,-60.3125,168.625,-0.01611328,-0.2744141,1.005371,0.2177734,0.2250977,-0.3754883
9048,-33.4375,-61.25,160.625,-0.01220703,-0.2392578,0.9975586,0.2177734,0.2250977,-0.3754883
9049,-22.875,-60.5625,151.6875,-0.01220703,-0.2431641,0.9858398,0.2177734,0.2250977,-0.3754883
9051,-11.6875,-60.3125,142,0,-0.2587891,0.9819336,0.2177734,0.2250977,-0.3754883
9052,-2.875,-59.5,132.625,-0.03173828,-0.2744141,0.9741211,0.2177734,0.2104492,-0.3779297
9054,3,-59.375,124.875,-0.01220703,-0.2783203,0.9667969,0.2177734,0.2104492,-0.3779297
9055,8.8125,-59.3125,118.75,-0.05126953,-0.2861328,0.9433594,0.2177734,0.2104492,-0.3779297
9057,9.375,-57.75,115.6875,-0.07128906,-0.2861328,0.9355469,0.2124023,0.2080078,-0.3955078
9060,6.3125,-55.25,115,-0.09912109,-0.2822266,0.9243164,0.2124023,0.2080078,-0.3955078
9062,-0.5,-50.6875,116.25,-0.08300781,-0.3012695,0.9433594,0.2124023,0.2080078,-0.3955078
9063,-7.1875,-46.25,119.0625,-0.1108398,-0.2861328,0.9667969,0.2124023,0.2080078,-0.3955078
9065,-13.1875,-42.5,121.75,-0.1069336,-0.2626953,0.9897461,0.2250977,0.2104492,-0.3881836
9066,-16.5625,-38.8125,124.5,-0.1425781,-0.2783203,1.020508,0.2250977,0.2104492,-0.3881836
9068,-17.375,-37.625,128.5625,-0.1582031,-0.2548828,1.001465,0.2250977,0.2104492,-0.3881836
9069,-17.75,-37.3125,134.9375,-0.1464844,-0.2973633,0.9858398,0.2275391,0.1953125,-0.3930664
9071,-18.9375,-37.875,142.1875,-0.1542969,-0.2626953,0.9707031,0.2275391,0.1953125,-0.3930664
9072,-18.0625,-38.625,149.8125,-0.1542969,-0.3012695,0.9589844,0.2275391,0.1953125,-0.3930664
9074,-16.1875,-40.25,156.0625,-0.1464844,-0.2861328,0.9858398,0.2304688,0.1928711,-0.3955078
9075,-14.0625,-42.1875,160.8125,-0.09912109,-0.2705078,0.9589844,0.2304688,0.1928711,-0.3955078
9077,-11.4375,-44.375,164.0625,-0.1069336,-0.2900391,0.9511719,0.2304688,0.1928711,-0.3955078
9078,-8.75,-47.3125,167.3125,-0.1108398,-0.2861328,0.9394531,0.2304688,0.1928711,-0.3955078
9080,-6.625,-49.9375,171,-0.08300781,-0.2861328,0.9282227,0.2329102,0.1801758,-0.3955078
9081,-3.25,-51.875,174.9375,-0.08300781,-0.324707,0.9394531,0.2329102,0.1801758,-0.3955078
9083,1.4375,-54.4375,178.5,-0.05566406,-0.3364258,0.9394531,0.2329102,0.1801758,-0.3955078
9084,6.6875,-57.25,181.125,-0.04736328,-0.324707,0.9472656,0.2353516,0.1777344,-0.3979492
9086,11.5,-60.1875,182.625,0.01123047,-0.309082,0.9550781,0.2353516,0.1777344,-0.3979492
9087,16.625,-65.25,182,0.02685547,-0.3168945,0.9394531,0.2353516,0.1777344,-0.3979492
9089,21.5,-70.8125,179.1875,0.0390625,-0.3012695,0.9243164,0.2353516,0.1777344,-0.3979492
9090,26.0625,-77.125,174.5625,0.04296875,-0.2744141,0.9125977,0.2353516,0.1777344,-0.3979492
9092,30.3125,-82.6875,169.8125,0.04296875,-0.2744141,0.8969727,0.2353516,0.1777344,-0.3979492
9093,34.9375,-87.375,165.5625,0.01904297,-0.2587891,0.9165039,0.2353516,0.1777344,-0.3979492
9095,40.0625,-90.4375,162.4375,0.01904297,-0.2626953,0.9394531,0.2353516,0.1655273,-0.3955078
9096,44.8125,-91.875,159.0625,0,-0.2509766,0.9511719,0.2353516,0.1655273,-0.3955078
9098,49.8125,-91.8125,155.5,0,-0.2119141,0.9819336,0.2353516,0.1655273,-0.3955078
9099,55.0625,-89.375,150.375,0.003417969,-0.1767578,0.9589844,0.2431641,0.1455078,-0.4057617
9101,59.3125,-85.4375,144.6875,-0.00390625,-0.1416016,0.9707031,0.2431641,0.1455078,-0.4057617
9102,64.875,-80.9375,136.375,0.01904297,-0.1225586,0.9741211,0.2431641,0.1455078,-0.4057617
9104,70.5625,-77.1875,129.1875,0.02294922,-0.1147461,1.005371,0.2431641,0.1455078,-0.4057617
9105,74.9375,-73.1875,122.25,0.03515625,-0.1611328,0.9741211,0.2329102,0.1357422,-0.3979492
9107,76.375,-68.6875,115.875,0.01904297,-0.1572266,0.9355469,0.2329102,0.1357422,-0.3979492
9108,75.5,-63.25,109.3125,0.007324219,-0.1845703,0.9511719,0.2329102,0.1357422,-0.3979492
9110,73.125,-58,103.5,-0.0078125,-0.1923828,0.9433594,0.2329102,0.1254883,-0.4257813
9111,70.3125,-53.9375,98.6875,-0.0078125,-0.1806641,0.9282227,0.2329102,0.1254883,-0.4257813
9113,69.1875,-51.125,95.1875,-0.00390625,-0.2119141,0.9433594,0.2329102,0.1254883,-0.4257813
9114,69.3125,-49.125,94.3125,-0.0078125,-0.2119141,0.9204102,0.2250977,0.1157227,-0.418457
9116,70.9375,-48.5,95.6875,-0.01220703,-0.2158203,0.9321289,0.2250977,0.1157227,-0.418457
9117,72.625,-47.75,98.4375,-0.04736328,-0.2197266,0.9550781,0.2250977,0.1157227,-0.418457
9119,75.375,-47.125,103.0625,-0.03173828,-0.1962891,0.9707031,0.2250977,0.1157227,-0.418457
9120,79.25,-47.0625,109.4375,-0.03564453,-0.2001953,0.9741211,0.2177734,0.09814453,-0.4233398
9122,83.5,-46.5625,116.5,-0.03173828,-0.1650391,1.005371,0.2177734,0.09814453,-0.4233398
9123,86,-44.8125,123.3125,-0.04345703,-0.1416016,0.9780273,0.2177734,0.09814453,-0.4233398
9125,87.5625,-41.9375,128.0625,-0.05126953,-0.1225586,0.9897461,0.2202148,0.0859375,-0.4311523
9126,87.5,-38.1875,130.4375,-0.03955078,-0.1069336,1.001465,0.2202148,0.0859375,-0.4311523
9128,85.875,-35.75,131.9375,-0.03564453,-0.1147461,0.9897461,0.2202148,0.0859375,-0.4311523
9129,84.125,-36.125,133.5,-0.02392578,-0.1147461,0.9472656,0.2202148,0.0859375,-0.4311523
9131,83.625,-37.9375,134.5625,-0.00390625,-0.08349609,0.9741211,0.2202148,0.07080078,-0.4360352
9132,83.6875,-40.1875,135,0.007324219,-0.07958984,0.9780273,0.2202148,0.07080078,-0.4360352
9134,81.875,-41.75,134.8125,0.03515625,-0.07958984,0.9589844,0.2202148,0.07080078,-0.4360352
9135,79.0625,-43.5625,133.6875,0.05078125,-0.07958984,0.9897461,0.2148438,0.06103516,-0.4384766
9137,74.625,-44,131.5625,0.06640625,-0.07958984,0.9819336,0.2148438,0.06103516,-0.4384766
9138,70.9375,-43.0625,127.375,0.06640625,-0.02490234,0.9897461,0.2148438,0.06103516,-0.4384766
9140,70.375,-41.1875,122.6875,0.05859375,-0.01318359,1.005371,0.2148438,0.04101563,-0.4414063
9141,72.5625,-39.9375,116.6875,0.05859375,-0.01708984,1.005371,0.2148438,0.04101563,-0.4414063
9143,74.5625,-37.25,110.8125,0.07470703,0.005859375,1.040039,0.2148438,0.04101563,-0.4414063
9144,74.5,-32.875,104.625,0.08251953,-0.005371094,1.040039,0.2148438,0.04101563,-0.4414063
9146,74.6875,-28.8125,99.25,0.07470703,-0.01318359,1.016602,0.2124023,0.03125,-0.4414063
9147,73.8125,-24.625,93.5625,0.0625,-0.02099609,1.001465,0.2124023,0.03125,-0.4414063
9149,73.0625,-20.8125,87.75,0.07861328,-0.02490234,1.009277,0.2124023,0.03125,-0.4414063
9150,72.625,-18.0625,82.1875,0.07861328,-0.04052734,0.9741211,0.2124023,0.01367188,-0.4414063
9152,69.9375,-15.1875,77.4375,0.09423828,-0.04833984,0.9550781,0.2124023,0.01367188,-0.4414063
9153,68.125,-13.0625,73.3125,0.09423828,-0.05224609,0.9707031,0.2124023,0.01367188,-0.4414063
9155,65.0625,-10.125,69.5625,0.08251953,-0.03271484,0.9741211,0.2124023,0.01367188,-0.4414063
9157,63.5625,-8,65.375,0.08642578,-0.02880859,0.9741211,0.2124023,0.01367188,-0.4414063
9159,62.1875,-7,60.8125,0.0703125,-0.02880859,0.9628906,0.2124023,0.01367188,-0.4414063
9160,59.625,-5.6875,56.3125,0.05859375,-0.01708984,0.9472656,0.2124023,0.01367188,-0.4414063
9162,56.25,-4.9375,53.75,0.05859375,-0.01318359,0.9394531,0.2050781,-0.005859375,-0.4384766
9163,52.5625,-4,52.375,0.0390625,0.005859375,0.9741211,0.2050781,-0.005859375,-0.4384766
9165,49.3125,-4.1875,52.4375,0.03515625,-0.005371094,0.9628906,0.2050781,-0.005859375,-0.4384766
9166,45.8125,-4.875,53,0.02685547,0.009765625,0.9780273,0.2075195,-0.01806641,-0.4438477
9168,44.125,-6.6875,54.8125,0.03515625,0.005859375,0.9667969,0.2075195,-0.01806641,-0.4438477
9169,43.3125,-9.875,56.1875,0.05078125,-0.01708984,0.9741211,0.2075195,-0.01806641,-0.4438477
9171,41.9375,-13.8125,57.75,0.02294922,-0.02099609,0.9858398,0.2075195,-0.01806641,-0.4438477
9172,40.1875,-16.0625,58.125,0.05859375,-0.02099609,0.9628906,0.2075195,-0.01806641,-0.4511719
9174,38.3125,-18.8125,58.1875,0.0390625,-0.03662109,0.9511719,0.2075195,-0.01806641,-0.4511719
9175,34.875,-21.25,58.4375,0.02294922,-0.04052734,0.9589844,0.2075195,-0.01806641,-0.4511719
9177,30.75,-22.375,59.125,0.03515625,-0.02490234,0.9897461,0.199707,-0.01806641,-0.4511719
9178,26.6875,-22.625,58.5,0.04296875,-0.02490234,0.9858398,0.199707,-0.01806641,-0.4511719
9180,23.6875,-22.75,58.4375,0.01513672,0.005859375,1.005371,0.199707,-0.01806641,-0.4511719
9181,23.1875,-22.625,57.8125,0.04296875,-0.001464844,1.012695,0.1948242,-0.02587891,-0.4487305
9183,23.25,-22.125,56.8125,0.01513672,0.001953125,1.012695,0.1948242,-0.02587891,-0.4487305
9184,23.4375,-20.6875,56.0625,0.03515625,0.009765625,1.016602,0.1948242,-0.02587891,-0.4487305
9186,22.125,-18.4375,55.3125,0.02685547,0.009765625,1.009277,0.1948242,-0.02587891,-0.4487305
9187,19.9375,-16.5625,53.5,0.03515625,0.001953125,1.009277,0.1894531,-0.02587891,-0.4384766
9189,18.0625,-15,51.0625,0.06640625,0.009765625,0.9819336,0.1894531,-0.02587891,-0.4384766
9190,16,-13.6875,47,0.08251953,0.04443359,0.9780273,0.1894531,-0.02587891,-0.4384766
9192,14.8125,-12.5,42.4375,0.09033203,0.03320313,0.9819336,0.1894531,-0.02832031,-0.4487305
9193,13.6875,-10.5625,38.125,0.05859375,0.06005859,0.9858398,0.1894531,-0.02832031,-0.4487305
9195,12.5,-8.875,34.625,0.0703125,0.01757813,0.9897461,0.1894531,-0.02832031,-0.4487305
9196,12,-6.6875,31.75,0.0546875,0.03710938,1.009277,0.1894531,-0.02832031,-0.4487305
9198,12.8125,-5.4375,28.5625,0.0625,0.02148438,1.001465,0.1894531,-0.02832031,-0.4487305
9199,14.25,-4.125,24.4375,0.09423828,0.04443359,0.9858398,0.1894531,-0.02832031,-0.4487305
9201,15.0625,-3.375,20.3125,0.07470703,0.02148438,1.001465,0.1894531,-0.02832031,-0.4487305
9202,14.75,-2.0625,16.4375,0.08642578,0.02148438,0.9819336,0.1894531,-0.03320313,-0.4414063
9204,14.9375,-0.5,12.6875,0.046875,0.02539063,1.020508,0.1894531,-0.03320313,-0.4414063
9205,15.875,1.4375,9.625,0.06640625,0.04101563,0.9936523,0.1894531,-0.03320313,-0.4414063
9207,15.9375,2.875,7.6875,0.0546875,0.03710938,1.005371,0.1894531,-0.04296875,-0.4462891
9208,16.9375,3.75,6.5625,0.06640625,0.009765625,1.012695,0.1894531,-0.04296875,-0.4462891
9210,18.0625,3.6875,6.0625,0.046875,0.04101563,1.009277,0.1894531,-0.04296875,-0.4462891
9211,18.3125,3.6875,6.25,0.0390625,0.02539063,1.012695,0.1894531,-0.04296875,-0.4462891
9213,17.625,4.4375,7.0625,0.02294922,-0.005371094,1.024414,0.1870117,-0.05078125,-0.4438477
9214,16,5.5625,9.125,0.01123047,-0.02099609,1.016602,0.1870117,-0.05078125,-0.4438477
9216,13.5,7.1875,12.125,-0.01611328,-0.02490234,1.032227,0.1870117,-0.05078125,-0.4438477
9217,10.3125,9.6875,15.0625,-0.01611328,-0.009277344,1.005371,0.199707,-0.04052734,-0.456543
9219,8,12.8125,16.8125,-0.0078125,0.005859375,1.012695,0.199707,-0.04052734,-0.456543
9220,6.9375,16,17.9375,0.003417969,0.04443359,1.012695,0.199707,-0.04052734,-0.456543
9222,6.6875,18.0625,19.1875,-0.01611328,0.009765625,1.047852,0.199707,-0.04052734,-0.456543
9223,7.3125,19.8125,20.75,0.007324219,-0.005371094,1.02832,0.199707,-0.04052734,-0.456543
9225,6.8125,21.8125,22.0625,-0.01611328,-0.03662109,1.024414,0.199707,-0.04052734,-0.456543
9226,0.0625,24.6875,23.9375,0.007324219,-0.04833984,1.012695,0.199707,-0.04052734,-0.456543
9228,2.5,22.1875,23.5,0.01904297,-0.009277344,0.9819336,0.2050781,-0.04052734,-0.4462891
9229,3.875,20,21.3125,0.0546875,0.005859375,0.9667969,0.2050781,-0.04052734,-0.4462891
9231,2.6875,17.9375,19.375,0.05078125,0.02148438,0.9667969,0.2050781,-0.04052734,-0.4462891
9232,3.625,15.875,18.6875,0.0390625,0.009765625,0.9858398,0.1948242,-0.04541016,-0.4462891
9234,4.0625,14.3125,17.625,0.03076172,-0.01318359,1.001465,0.1948242,-0.04541016,-0.4462891
9235,3.125,12.5625,16,0.02294922,-0.005371094,0.9741211,0.1948242,-0.04541016,-0.4462891
9237,2.125,10.5,14.5,0.03076172,-0.005371094,1.001465,0.1948242,-0.04541016,-0.4462891
9238,1.8125,8.9375,13.375,0.01904297,0.01367188,0.9741211,0.2050781,-0.04833984,-0.4462891
9240,1.1875,6.875,12.8125,0.007324219,0.005859375,0.9858398,0.2050781,-0.04833984,-0.4462891
9241,1.5625,5.375,12.375,0.003417969,0.001953125,0.9628906,0.2050781,-0.04833984,-0.4462891
9243,1.0625,3.1875,11.75,0.007324219,0.009765625,0.9819336,0.2021484,-0.04052734,-0.4438477
9244,-0.0625,1.375,11.0625,-0.00390625,-0.01318359,0.9936523,0.2021484,-0.04052734,-0.4438477
9246,-2,0.375,11.0625,0.01904297,-0.02490234,0.9741211,0.2021484,-0.04052734,-0.4438477
9247,-2.375,-0.9375,11.625,0.007324219,-0.02099609,1.009277,0.2148438,-0.04833984,-0.4438477
9249,-2.1875,-1.75,12.5625,0.003417969,-0.01318359,0.9858398,0.2148438,-0.04833984,-0.4438477
